X,Y,ele,time,magvar,geoidheigh,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsd,dgpsid,MxTimeZero,color
114.996781666667,-30.238583333116601,,2020/04/21 08:17:09.000,,,J32,,,,,,,,,,,,,,,,,,,0,-16776961
114.996635,-30.2394949997833,,2020/04/21 08:16:41.000,,,J31,,,,,,,,,,,,,,,,,,,0,-16776961
114.99654,-30.239924999783302,,2020/04/21 08:16:21.000,,,J30,,,,,,,,,,,,,,,,,,,0,-16776961
114.996508333333,-30.240488333116598,,2020/04/21 08:16:03.000,,,J29,,,,,,,,,,,,,,,,,,,0,-16776961
114.996531666667,-30.241174999783301,,2020/04/21 08:15:40.000,,,J28,,,,,,,,,,,,,,,,,,,0,-16776961
114.99621,-30.243159999783298,,2020/04/21 08:14:57.000,,,J27,,,,,,,,,,,,,,,,,,,0,-16776961
114.99599,-30.244949999783401,,2020/04/21 08:14:16.000,,,J26,,,,,,,,,,,,,,,,,,,0,-16776961
114.995796666667,-30.246414999783401,,2020/04/21 08:13:38.000,,,J25,,,,,,,,,,,,,,,,,,,0,-16776961
114.995661666667,-30.2472199997834,,2020/04/21 08:13:15.000,,,J24,,,,,,,,,,,,,,,,,,,0,-16776961
114.99558666666699,-30.248178333116801,,2020/04/21 08:12:45.000,,,J23,,,,,,,,,,,,,,,,,,,0,-16776961
114.99544,-30.249046666450099,,2020/04/21 08:12:17.000,,,J22,,,,,,,,,,,,,,,,,,,0,-16776961
114.995218333333,-30.249733333116801,,2020/04/21 08:11:52.000,,,J21,,,,,,,,,,,,,,,,,,,0,-16776961
114.990366666667,-30.251921666450201,,2020/04/21 08:10:07.000,,,J20,,,,,,,,,,,,,,,,,,,0,-16776961
114.990665,-30.2528399997835,,2020/04/21 08:09:40.000,,,J19,,,,,,,,,,,,,,,,,,,0,-16776961
114.990908333333,-30.253501666450202,,2020/04/21 08:09:19.000,,,J18,,,,,,,,,,,,,,,,,,,0,-16776961
114.991353333333,-30.254569999783602,,2020/04/21 08:08:47.000,,,J17,,,,,,,,,,,,,,,,,,,0,-16776961
114.99187,-30.255951666450301,,2020/04/21 08:08:08.000,,,J16,,,,,,,,,,,,,,,,,,,0,-16776961
114.992233333333,-30.256936666450301,,2020/04/21 08:07:37.000,,,J15,,,,,,,,,,,,,,,,,,,0,-16776961
114.993275,-30.259616666450398,,2020/04/21 08:06:37.000,,,J14,,,,,,,,,,,,,,,,,,,0,-16776961
114.993591666667,-30.260351666450401,,2020/04/21 08:06:14.000,,,J13,,,,,,,,,,,,,,,,,,,0,-16776961
114.993961666667,-30.261393333116999,,2020/04/21 08:05:45.000,,,J12,,,,,,,,,,,,,,,,,,,0,-16776961
114.99441166666701,-30.262489999783799,,2020/04/21 08:05:12.000,,,J11,,,,,,,,,,,,,,,,,,,0,-16776961
114.994765,-30.2634033331171,,2020/04/21 08:04:46.000,,,J10,,,,,,,,,,,,,,,,,,,0,-16776961
114.995128333333,-30.264369999783799,,2020/04/21 08:04:17.000,,,J9,,,,,,,,,,,,,,,,,,,0,-16776961
114.99553166666701,-30.265499999783799,,2020/04/21 08:03:41.000,,,J8,,,,,,,,,,,,,,,,,,,0,-16776961
114.99618333333299,-30.267073333117199,,2020/04/21 08:02:55.000,,,J7,,,,,,,,,,,,,,,,,,,0,-16776961
114.996821666667,-30.2687499997839,,2020/04/21 08:02:04.000,,,J6,,,,,,,,,,,,,,,,,,,0,-16776961
114.997195,-30.2703916664506,,2020/04/21 08:01:13.000,,,J5,,,,,,,,,,,,,,,,,,,0,-16776961
114.996366666667,-30.272254999784,,2020/04/21 08:00:22.000,,,J4,,,,,,,,,,,,,,,,,,,0,-16776961
114.99662,-30.273988333117298,,2020/04/21 07:59:32.000,,,J3,,,,,,,,,,,,,,,,,,,0,-16776961
114.996618333333,-30.274929999784,,2020/04/21 07:59:01.000,,,J2,,,,,,,,,,,,,,,,,,,0,-16776961
114.996245,-30.2757983331174,,2020/04/21 07:58:22.000,,,J1,,,,,,,,,,,,,,,,,,,0,-16776961
114.327209990876,-28.257994990041599,,2019/05/07 04:17:28.000,,,G100,,,,,,,,,,,,,,,,,,,0,-16776961
114.326851652909,-28.257466686929,,2019/05/07 04:17:51.000,,,G99,,,,,,,,,,,,,,,,,,,0,-16776961
114.326299997493,-28.257178354168499,,2019/05/07 04:18:11.000,,,G98,,,,,,,,,,,,,,,,,,,0,-16776961
114.32561997282301,-28.256920007345801,,2019/05/07 04:18:28.000,,,G97,,,,,,,,,,,,,,,,,,,0,-16776961
114.32484670302701,-28.256610038047899,,2019/05/07 04:18:49.000,,,G96,,,,,,,,,,,,,,,,,,,0,-16776961
114.32329001247101,-28.2559433265568,,2019/05/07 04:19:31.000,,,G95,,,,,,,,,,,,,,,,,,,0,-16776961
114.323040011327,-28.2554267057719,,2019/05/07 04:19:47.000,,,G94,,,,,,,,,,,,,,,,,,,0,-16776961
114.322453321615,-28.2549200251934,,2019/05/07 04:20:07.000,,,G93,,,,,,,,,,,,,,,,,,,0,-16776961
114.321914961266,-28.254520008305199,,2019/05/07 04:20:24.000,,,G92,,,,,,,,,,,,,,,,,,,0,-16776961
114.321121659038,-28.254240019443799,,2019/05/07 04:20:45.000,,,G91,,,,,,,,,,,,,,,,,,,0,-16776961
114.32016333629301,-28.253929962729799,,2019/05/07 04:21:09.000,,,G90,,,,,,,,,,,,,,,,,,,0,-16776961
114.319286670407,-28.253630007047899,,2019/05/07 04:21:31.000,,,G89,,,,,,,,,,,,,,,,,,,0,-16776961
114.31842329958801,-28.253350015824999,,2019/05/07 04:21:52.000,,,G88,,,,,,,,,,,,,,,,,,,0,-16776961
114.317616702294,-28.2530883188114,,2019/05/07 04:22:12.000,,,G87,,,,,,,,,,,,,,,,,,,0,-16776961
114.316681645915,-28.2527582932935,,2019/05/07 04:22:36.000,,,G86,,,,,,,,,,,,,,,,,,,0,-16776961
114.31597170734599,-28.252433357544,,2019/05/07 04:22:55.000,,,G85,,,,,,,,,,,,,,,,,,,0,-16776961
114.31498832160401,-28.251956650728001,,2019/05/07 04:23:22.000,,,G84,,,,,,,,,,,,,,,,,,,0,-16776961
114.314278293204,-28.2515333160887,,2019/05/07 04:23:40.000,,,G83,,,,,,,,,,,,,,,,,,,0,-16776961
114.31363168586201,-28.251163354268201,,2019/05/07 04:23:59.000,,,G82,,,,,,,,,,,,,,,,,,,0,-16776961
114.31282167497,-28.250714959757701,,2019/05/07 04:24:21.000,,,G81,,,,,,,,,,,,,,,,,,,0,-16776961
114.310906646448,-28.2497300283169,,2019/05/07 04:25:14.000,,,G80,,,,,,,,,,,,,,,,,,,0,-16776961
114.309770008119,-28.2495999708615,,2019/05/07 04:25:42.000,,,G79,,,,,,,,,,,,,,,,,,,0,-16776961
114.30885498417,-28.249506663487299,,2019/05/07 04:26:04.000,,,G78,,,,,,,,,,,,,,,,,,,0,-16776961
114.307738288441,-28.249373344368099,,2019/05/07 04:26:36.000,,,G77,,,,,,,,,,,,,,,,,,,0,-16776961
114.306376622133,-28.249258320696701,,2019/05/07 04:27:06.000,,,G76,,,,,,,,,,,,,,,,,,,0,-16776961
114.305018369423,-28.249119989849799,,2019/05/07 04:27:36.000,,,G75,,,,,,,,,,,,,,,,,,,0,-16776961
114.29689167037399,-28.2429783629992,,2019/05/07 04:32:11.000,,,G74,,,,,,,,,,,,,,,,,,,0,-16776961
114.29740999829301,-28.242948372311801,,2019/05/07 04:32:00.000,,,G73,,,,,,,,,,,,,,,,,,,0,-16776961
114.296066657617,-28.242633350252799,,2019/05/07 04:32:32.000,,,G72,,,,,,,,,,,,,,,,,,,0,-16776961
114.295325008519,-28.242218331120601,,2019/05/07 04:32:51.000,,,G71,,,,,,,,,,,,,,,,,,,0,-16776961
114.29456997452201,-28.241799969182399,,2019/05/07 04:33:10.000,,,G70,,,,,,,,,,,,,,,,,,,0,-16776961
114.29287665021199,-28.241196646822299,,2019/05/07 04:33:50.000,,,G69,,,,,,,,,,,,,,,,,,,0,-16776961
114.292061698586,-28.240954966882299,,2019/05/07 04:34:10.000,,,G68,,,,,,,,,,,,,,,,,,,0,-16776961
114.291191680233,-28.240546703133099,,2019/05/07 04:34:30.000,,,G67,,,,,,,,,,,,,,,,,,,0,-16776961
114.290426674937,-28.240143370092401,,2019/05/07 04:34:50.000,,,G66,,,,,,,,,,,,,,,,,,,0,-16776961
114.28974503329999,-28.2395400382654,,2019/05/07 04:35:16.000,,,G65,,,,,,,,,,,,,,,,,,,0,-16776961
114.288168310313,-28.238655002151798,,2019/05/07 04:36:06.000,,,G64,,,,,,,,,,,,,,,,,,,0,-16776961
114.287463312478,-28.238291677763002,,2019/05/07 04:36:28.000,,,G63,,,,,,,,,,,,,,,,,,,0,-16776961
114.286308348517,-28.237656672511701,,2019/05/07 04:37:00.000,,,G62,,,,,,,,,,,,,,,,,,,0,-16776961
114.285686624509,-28.237356670581899,,2019/05/07 04:37:16.000,,,G61,,,,,,,,,,,,,,,,,,,0,-16776961
114.284808341656,-28.236951654691101,,2019/05/07 04:37:41.000,,,G60,,,,,,,,,,,,,,,,,,,0,-16776961
114.28364834713,-28.236421655121202,,2019/05/07 04:38:13.000,,,G59,,,,,,,,,,,,,,,,,,,0,-16776961
114.282526710666,-28.235935011024001,,2019/05/07 04:38:42.000,,,G58,,,,,,,,,,,,,,,,,,,0,-16776961
114.281653368547,-28.235529989680298,,2019/05/07 04:39:07.000,,,G57,,,,,,,,,,,,,,,,,,,0,-16776961
114.280581678413,-28.23505002425,,2019/05/07 04:39:36.000,,,G56,,,,,,,,,,,,,,,,,,,0,-16776961
114.27952831391001,-28.234661626957699,,2019/05/07 04:40:04.000,,,G55,,,,,,,,,,,,,,,,,,,0,-16776961
114.27528664880199,-28.2345766598872,,2019/05/07 04:41:49.000,,,G54,,,,,,,,,,,,,,,,,,,0,-16776961
114.278648324258,-28.234529959792201,,2019/05/07 04:40:27.000,,,G53,,,,,,,,,,,,,,,,,,,0,-16776961
114.27634666083701,-28.2344583582436,,2019/05/07 04:41:23.000,,,G52,,,,,,,,,,,,,,,,,,,0,-16776961
114.27754168966,-28.2343933599069,,2019/05/07 04:40:53.000,,,G51,,,,,,,,,,,,,,,,,,,0,-16776961
114.27137170096201,-28.230488294635901,,2019/05/07 04:46:15.000,,,G50,,,,,,,,,,,,,,,,,,,0,-16776961
114.270583339469,-28.230173314962698,,2019/05/07 04:46:43.000,,,G49,,,,,,,,,,,,,,,,,,,0,-16776961
114.26968664115201,-28.229290030252301,,2019/05/07 04:47:14.000,,,G48,,,,,,,,,,,,,,,,,,,0,-16776961
114.26748496022201,-28.227943368856,,2019/05/07 04:48:14.000,,,G47,,,,,,,,,,,,,,,,,,,0,-16776961
114.26675498922199,-28.227631643654,,2019/05/07 04:48:32.000,,,G46,,,,,,,,,,,,,,,,,,,0,-16776961
114.266034989522,-28.227283318692699,,2019/05/07 04:48:50.000,,,G45,,,,,,,,,,,,,,,,,,,0,-16776961
114.265139998005,-28.226838323529702,,2019/05/07 04:49:13.000,,,G44,,,,,,,,,,,,,,,,,,,0,-16776961
114.264263332119,-28.226426663542401,,2019/05/07 04:49:35.000,,,G43,,,,,,,,,,,,,,,,,,,0,-16776961
114.263338336871,-28.2260066477659,,2019/05/07 04:49:58.000,,,G42,,,,,,,,,,,,,,,,,,,0,-16776961
114.26245996418599,-28.225588301163,,2019/05/07 04:50:18.000,,,G41,,,,,,,,,,,,,,,,,,,0,-16776961
114.261609978264,-28.2252000282046,,2019/05/07 04:50:40.000,,,G40,,,,,,,,,,,,,,,,,,,0,-16776961
114.260441629406,-28.224643315491399,,2019/05/07 04:51:08.000,,,G39,,,,,,,,,,,,,,,,,,,0,-16776961
114.25955499222,-28.224228305220201,,2019/05/07 04:51:31.000,,,G38,,,,,,,,,,,,,,,,,,,0,-16776961
114.258668355035,-28.223811702012402,,2019/05/07 04:51:53.000,,,G37,,,,,,,,,,,,,,,,,,,0,-16776961
114.257446646248,-28.223108342219199,,2019/05/07 04:52:25.000,,,G36,,,,,,,,,,,,,,,,,,,0,-16776961
114.255483378195,-28.221533324433199,,2019/05/07 04:53:23.000,,,G35,,,,,,,,,,,,,,,,,,,0,-16776961
114.25509332969899,-28.220908323498001,,2019/05/07 04:53:41.000,,,G34,,,,,,,,,,,,,,,,,,,0,-16776961
114.25449999245301,-28.2198433070219,,2019/05/07 04:54:10.000,,,G33,,,,,,,,,,,,,,,,,,,0,-16776961
114.254116681322,-28.2191383294345,,2019/05/07 04:54:29.000,,,G32,,,,,,,,,,,,,,,,,,,0,-16776961
114.25337997295701,-28.217780001004598,,2019/05/07 04:55:06.000,,,G31,,,,,,,,,,,,,,,,,,,0,-16776961
114.241248314877,-28.217113362575599,,2019/05/07 04:58:33.000,,,G30,,,,,,,,,,,,,,,,,,,0,-16776961
114.240251634069,-28.215668354838801,,2019/05/07 04:59:12.000,,,G29,,,,,,,,,,,,,,,,,,,0,-16776961
114.239643294959,-28.214711662910201,,2019/05/07 04:59:38.000,,,G28,,,,,,,,,,,,,,,,,,,0,-16776961
114.23865335151601,-28.213123310792302,,2019/05/07 05:00:18.000,,,G27,,,,,,,,,,,,,,,,,,,0,-16776961
114.237963355546,-28.212055032892099,,2019/05/07 05:00:46.000,,,G26,,,,,,,,,,,,,,,,,,,0,-16776961
114.23602497082599,-28.210638364362499,,2019/05/07 05:01:36.000,,,G25,,,,,,,,,,,,,,,,,,,0,-16776961
114.234211631593,-28.209563297384499,,2019/05/07 05:02:18.000,,,G24,,,,,,,,,,,,,,,,,,,0,-16776961
114.233291666911,-28.209036661769101,,2019/05/07 05:02:40.000,,,G23,,,,,,,,,,,,,,,,,,,0,-16776961
114.23247500848601,-28.208578300440099,,2019/05/07 05:03:00.000,,,G22,,,,,,,,,,,,,,,,,,,0,-16776961
114.23133163279201,-28.207933328572398,,2019/05/07 05:03:27.000,,,G21,,,,,,,,,,,,,,,,,,,0,-16776961
114.229663371478,-28.206999962563,,2019/05/07 05:04:04.000,,,G20,,,,,,,,,,,,,,,,,,,0,-16776961
114.228980023042,-28.206621648168301,,2019/05/07 05:04:21.000,,,G19,,,,,,,,,,,,,,,,,,,0,-16776961
114.22848002075401,-28.206299992332202,,2019/05/07 05:04:33.000,,,G18,,,,,,,,,,,,,,,,,,,0,-16776961
114.215248375608,-28.205838356405,,2019/05/07 05:09:29.000,,,G17,,,,,,,,,,,,,,,,,,,0,-16776961
114.216601687584,-28.205816631375601,,2019/05/07 05:09:02.000,,,G16,,,,,,,,,,,,,,,,,,,0,-16776961
114.218881701607,-28.205718351424402,,2019/05/07 05:08:16.000,,,G15,,,,,,,,,,,,,,,,,,,0,-16776961
114.22054169842001,-28.205668296256199,,2019/05/07 05:07:43.000,,,G14,,,,,,,,,,,,,,,,,,,0,-16776961
114.22203829168301,-28.205633361077201,,2019/05/07 05:07:13.000,,,G13,,,,,,,,,,,,,,,,,,,0,-16776961
114.228123299755,-28.2055883193486,,2019/05/07 05:04:51.000,,,G12,,,,,,,,,,,,,,,,,,,0,-16776961
114.223630016535,-28.2054283653517,,2019/05/07 05:06:40.000,,,G11,,,,,,,,,,,,,,,,,,,0,-16776961
114.225619964553,-28.204958369769901,,2019/05/07 05:05:58.000,,,G10,,,,,,,,,,,,,,,,,,,0,-16776961
114.226258307394,-28.2048166385554,,2019/05/07 05:05:44.000,,,G9,,,,,,,,,,,,,,,,,,,0,-16776961
114.21414335797699,-28.204443329882601,,2019/05/07 05:10:19.000,,,G8,,,,,,,,,,,,,,,,,,,0,-16776961
114.213933331864,-28.2028599962489,,2019/05/07 05:10:52.000,,,G7,,,,,,,,,,,,,,,,,,,0,-16776961
114.21367335942099,-28.200201635900299,,2019/05/07 05:11:52.000,,,G6,,,,,,,,,,,,,,,,,,,0,-16776961
114.21386667687,-28.1990933558886,,2019/05/07 05:12:17.000,,,G5,,,,,,,,,,,,,,,,,,,0,-16776961
114.2138966806,-28.197968351460901,,2019/05/07 05:12:42.000,,,G4,,,,,,,,,,,,,,,,,,,0,-16776961
114.213924977532,-28.196483368677502,,2019/05/07 05:13:15.000,,,G3,,,,,,,,,,,,,,,,,,,0,-16776961
114.21397833746001,-28.194655026118198,,2019/05/07 05:13:57.000,,,G2,,,,,,,,,,,,,,,,,,,0,-16776961
114.214061701118,-28.1927449939739,,2019/05/07 05:14:39.000,,,G1,,,,,,,,,,,,,,,,,,,0,-16776961
114.895745,-29.6113099995383,,2020/03/24 01:53:33.000,,,FW23,,,,,,,,,,,,,,,,,,,0,-16776961
114.886115,-29.626829999539002,,2020/03/24 02:13:50.000,,,FW6,,,,,,,,,,,,,,,,,,,0,-16776961
114.88488333333299,-29.630576666205901,,2020/03/24 02:10:36.000,,,FW1,,,,,,,,,,,,,,,,,,,0,-16776961
114.887386666667,-29.6240866662055,,2020/03/24 02:15:39.000,,,FW10,,,,,,,,,,,,,,,,,,,0,-16776961
114.9517,-29.579718332870101,,2020/03/24 03:08:32.000,,,FW100,,,,,,,,,,,,,,,,,,,0,-16776961
114.88745666666701,-29.623441666205501,,2020/03/24 02:16:04.000,,,FW11,,,,,,,,,,,,,,,,,,,0,-16776961
114.88774833333299,-29.622694999538801,,2020/03/24 02:16:28.000,,,FW12,,,,,,,,,,,,,,,,,,,0,-16776961
114.888033333333,-29.621944999538801,,2020/03/24 02:16:52.000,,,FW13,,,,,,,,,,,,,,,,,,,0,-16776961
114.888156666667,-29.621271666205399,,2020/03/24 02:17:11.000,,,FW14,,,,,,,,,,,,,,,,,,,0,-16776961
114.888296666667,-29.620498332872099,,2020/03/24 02:17:32.000,,,FW15,,,,,,,,,,,,,,,,,,,0,-16776961
114.88869333333299,-29.619988332872001,,2020/03/24 02:17:51.000,,,FW16,,,,,,,,,,,,,,,,,,,0,-16776961
114.88935,-29.618791666205301,,2020/03/24 02:18:35.000,,,FW17,,,,,,,,,,,,,,,,,,,0,-16776961
114.889586666667,-29.6174983328719,,2020/03/24 02:19:30.000,,,FW18,,,,,,,,,,,,,,,,,,,0,-16776961
114.89001,-29.616234999538602,,2020/03/24 02:20:11.000,,,FW19,,,,,,,,,,,,,,,,,,,0,-16776961
114.885053333333,-29.629773332872499,,2020/03/24 02:11:39.000,,,FW2,,,,,,,,,,,,,,,,,,,0,-16776961
114.890458333333,-29.615646666205102,,2020/03/24 02:20:32.000,,,FW20,,,,,,,,,,,,,,,,,,,0,-16776961
114.89083833333299,-29.614869999538399,,2020/03/24 02:20:57.000,,,FW21,,,,,,,,,,,,,,,,,,,0,-16776961
114.891256666667,-29.614548332871799,,2020/03/24 20:41:48.000,,,FW22,,,,,,,,,,,,,,,,,,,0,-16776961
114.89529166666701,-29.612128332871698,,2020/03/24 01:55:09.000,,,FW24,,,,,,,,,,,,,,,,,,,0,-16776961
114.895208333333,-29.612931666205,,2020/03/24 01:56:30.000,,,FW25,,,,,,,,,,,,,,,,,,,0,-16776961
114.895055,-29.613984999538399,,2020/03/24 01:57:01.000,,,FW26,,,,,,,,,,,,,,,,,,,0,-16776961
114.894663333333,-29.615098332871799,,2020/03/24 01:57:39.000,,,FW27,,,,,,,,,,,,,,,,,,,0,-16776961
114.894111666667,-29.615681666205202,,2020/03/24 01:58:02.000,,,FW28,,,,,,,,,,,,,,,,,,,0,-16776961
114.893503333333,-29.616314999538599,,2020/03/24 01:58:42.000,,,FW29,,,,,,,,,,,,,,,,,,,0,-16776961
114.885118333333,-29.629046666205799,,2020/03/24 02:12:08.000,,,FW3,,,,,,,,,,,,,,,,,,,0,-16776961
114.893493333333,-29.617004999538601,,2020/03/24 02:00:28.000,,,FW30,,,,,,,,,,,,,,,,,,,0,-16776961
114.893185,-29.6173949995386,,2020/03/24 02:00:51.000,,,FW31,,,,,,,,,,,,,,,,,,,0,-16776961
114.893136666667,-29.6180999995386,,2020/03/24 02:01:21.000,,,FW32,,,,,,,,,,,,,,,,,,,0,-16776961
114.892851666667,-29.619211666205299,,2020/03/24 02:02:04.000,,,FW33,,,,,,,,,,,,,,,,,,,0,-16776961
114.89254,-29.6200116662054,,2020/03/24 02:02:32.000,,,FW34,,,,,,,,,,,,,,,,,,,0,-16776961
114.892511666667,-29.620873332872101,,2020/03/24 02:03:02.000,,,FW35,,,,,,,,,,,,,,,,,,,0,-16776961
114.89239833333301,-29.6220166662055,,2020/03/24 02:03:46.000,,,FW36,,,,,,,,,,,,,,,,,,,0,-16776961
114.89226833333301,-29.623811666205501,,2020/03/24 02:04:42.000,,,FW37,,,,,,,,,,,,,,,,,,,0,-16776961
114.8924,-29.624809999538801,,2020/03/24 02:05:14.000,,,FW38,,,,,,,,,,,,,,,,,,,0,-16776961
114.89256666666699,-29.626086666205701,,2020/03/24 02:05:55.000,,,FW39,,,,,,,,,,,,,,,,,,,0,-16776961
114.885753333333,-29.628374999538998,,2020/03/24 02:12:35.000,,,FW4,,,,,,,,,,,,,,,,,,,0,-16776961
114.892555,-29.6272566662057,,2020/03/24 02:06:37.000,,,FW40,,,,,,,,,,,,,,,,,,,0,-16776961
114.892805,-29.628243332872401,,2020/03/24 02:07:12.000,,,FW41,,,,,,,,,,,,,,,,,,,0,-16776961
114.91906166666701,-29.6346999995394,,2020/03/24 02:32:25.000,,,FW42,,,,,,,,,,,,,,,,,,,0,-16776961
114.919315,-29.634123332872701,,2020/03/24 02:33:36.000,,,FW43,,,,,,,,,,,,,,,,,,,0,-16776961
114.919435,-29.632779999539199,,2020/03/24 02:34:19.000,,,FW44,,,,,,,,,,,,,,,,,,,0,-16776961
114.919513333333,-29.631196666205899,,2020/03/24 02:35:04.000,,,FW45,,,,,,,,,,,,,,,,,,,0,-16776961
114.91937,-29.630408332872499,,2020/03/24 02:35:24.000,,,FW46,,,,,,,,,,,,,,,,,,,0,-16776961
114.918941666667,-29.6293066662057,,2020/03/24 02:35:58.000,,,FW47,,,,,,,,,,,,,,,,,,,0,-16776961
114.917983333333,-29.628164999538999,,2020/03/24 02:36:33.000,,,FW48,,,,,,,,,,,,,,,,,,,0,-16776961
114.91756,-29.627736666205699,,2020/03/24 02:36:47.000,,,FW49,,,,,,,,,,,,,,,,,,,0,-16776961
114.88580166666701,-29.6274983328723,,2020/03/24 02:13:12.000,,,FW5,,,,,,,,,,,,,,,,,,,0,-16776961
114.916458333333,-29.6268216662057,,2020/03/24 02:37:21.000,,,FW50,,,,,,,,,,,,,,,,,,,0,-16776961
114.915785,-29.6265583328723,,2020/03/24 02:37:38.000,,,FW51,,,,,,,,,,,,,,,,,,,0,-16776961
114.9153,-29.626226666205699,,2020/03/24 02:37:51.000,,,FW52,,,,,,,,,,,,,,,,,,,0,-16776961
114.914785,-29.625913332872301,,2020/03/24 02:38:04.000,,,FW53,,,,,,,,,,,,,,,,,,,0,-16776961
114.914161666667,-29.624801666205499,,2020/03/24 02:38:40.000,,,FW54,,,,,,,,,,,,,,,,,,,0,-16776961
114.91369666666699,-29.6242216662055,,2020/03/24 02:39:01.000,,,FW55,,,,,,,,,,,,,,,,,,,0,-16776961
114.913625,-29.6234683328722,,2020/03/24 02:39:37.000,,,FW56,,,,,,,,,,,,,,,,,,,0,-16776961
114.91320666666699,-29.621591666205401,,2020/03/24 02:40:40.000,,,FW57,,,,,,,,,,,,,,,,,,,0,-16776961
114.911791666667,-29.621908332872099,,2020/03/24 02:41:19.000,,,FW58,,,,,,,,,,,,,,,,,,,0,-16776961
114.91052166666699,-29.621848332872101,,2020/03/24 02:41:51.000,,,FW59,,,,,,,,,,,,,,,,,,,0,-16776961
114.908443333333,-29.6217466662054,,2020/03/24 02:42:36.000,,,FW60,,,,,,,,,,,,,,,,,,,0,-16776961
114.906195,-29.618393332871999,,2020/03/24 02:44:06.000,,,FW61,,,,,,,,,,,,,,,,,,,0,-16776961
114.906355,-29.617791666205299,,2020/03/24 02:44:23.000,,,FW62,,,,,,,,,,,,,,,,,,,0,-16776961
114.906381666667,-29.617091666205202,,2020/03/24 02:44:46.000,,,FW63,,,,,,,,,,,,,,,,,,,0,-16776961
114.906313333333,-29.616403332871901,,2020/03/24 02:45:14.000,,,FW64,,,,,,,,,,,,,,,,,,,0,-16776961
114.90659833333299,-29.615754999538499,,2020/03/24 02:45:31.000,,,FW65,,,,,,,,,,,,,,,,,,,0,-16776961
114.906653333333,-29.614799999538398,,2020/03/24 02:45:58.000,,,FW66,,,,,,,,,,,,,,,,,,,0,-16776961
114.907098333333,-29.613976666205101,,2020/03/24 02:46:26.000,,,FW67,,,,,,,,,,,,,,,,,,,0,-16776961
114.907158333333,-29.613201666205001,,2020/03/24 02:46:49.000,,,FW68,,,,,,,,,,,,,,,,,,,0,-16776961
114.907558333333,-29.6122099995384,,2020/03/24 02:47:14.000,,,FW69,,,,,,,,,,,,,,,,,,,0,-16776961
114.886103333333,-29.626108332872299,,2020/03/24 02:14:19.000,,,FW7,,,,,,,,,,,,,,,,,,,0,-16776961
114.907863333333,-29.611186666204901,,2020/03/24 02:47:40.000,,,FW70,,,,,,,,,,,,,,,,,,,0,-16776961
114.90814166666701,-29.610294999538201,,2020/03/24 02:48:03.000,,,FW71,,,,,,,,,,,,,,,,,,,0,-16776961
114.908535,-29.6093716662049,,2020/03/24 02:48:29.000,,,FW72,,,,,,,,,,,,,,,,,,,0,-16776961
114.908903333333,-29.6085449995382,,2020/03/24 02:48:51.000,,,FW73,,,,,,,,,,,,,,,,,,,0,-16776961
114.909101666667,-29.6074866662048,,2020/03/24 02:49:20.000,,,FW74,,,,,,,,,,,,,,,,,,,0,-16776961
114.909406666667,-29.606569999538198,,2020/03/24 02:49:43.000,,,FW75,,,,,,,,,,,,,,,,,,,0,-16776961
114.909701666667,-29.605834999538001,,2020/03/24 02:50:01.000,,,FW76,,,,,,,,,,,,,,,,,,,0,-16776961
114.910118333333,-29.604874999538001,,2020/03/24 02:50:25.000,,,FW77,,,,,,,,,,,,,,,,,,,0,-16776961
114.910546666667,-29.6041966662047,,2020/03/24 02:50:44.000,,,FW78,,,,,,,,,,,,,,,,,,,0,-16776961
114.910793333333,-29.603389999537999,,2020/03/24 02:51:07.000,,,FW79,,,,,,,,,,,,,,,,,,,0,-16776961
114.886551666667,-29.625529999539001,,2020/03/24 02:14:41.000,,,FW8,,,,,,,,,,,,,,,,,,,0,-16776961
114.911185,-29.602608332871299,,2020/03/24 02:51:30.000,,,FW80,,,,,,,,,,,,,,,,,,,0,-16776961
114.911355,-29.6020799995378,,2020/03/24 02:51:50.000,,,FW81,,,,,,,,,,,,,,,,,,,0,-16776961
114.912781666667,-29.601093332871201,,2020/03/24 02:52:31.000,,,FW82,,,,,,,,,,,,,,,,,,,0,-16776961
114.94765,-29.593984999537501,,2020/03/24 03:02:22.000,,,FW83,,,,,,,,,,,,,,,,,,,0,-16776961
114.948118333333,-29.593243332870799,,2020/03/24 03:02:47.000,,,FW84,,,,,,,,,,,,,,,,,,,0,-16776961
114.948258333333,-29.592428332870799,,2020/03/24 03:03:07.000,,,FW85,,,,,,,,,,,,,,,,,,,0,-16776961
114.94829,-29.591624999537402,,2020/03/24 03:03:27.000,,,FW86,,,,,,,,,,,,,,,,,,,0,-16776961
114.948435,-29.590884999537401,,2020/03/24 03:03:43.000,,,FW87,,,,,,,,,,,,,,,,,,,0,-16776961
114.948485,-29.5899399995374,,2020/03/24 03:04:04.000,,,FW88,,,,,,,,,,,,,,,,,,,0,-16776961
114.948478333333,-29.589038332870601,,2020/03/24 03:04:22.000,,,FW89,,,,,,,,,,,,,,,,,,,0,-16776961
114.886828333333,-29.624884999538899,,2020/03/24 02:15:05.000,,,FW9,,,,,,,,,,,,,,,,,,,0,-16776961
114.948541666667,-29.5877416662039,,2020/03/24 03:04:49.000,,,FW90,,,,,,,,,,,,,,,,,,,0,-16776961
